Gene_ID	Total.leaf_rpkm	Mesophyll.cells_rpkm	Bundle.sheath.cells_rpkm
Sobic.001G009000	0.7395311868389107	0.15901877784748172	0.45958025914206785
Sobic.001G009100	0.0	0.0	0.0
Sobic.001G009200	0.37386429491768214	0.0	0.7336967503074951
Sobic.001G009300	7.080285378018808	3.796897811695942	6.596327294973172
Sobic.001G009400	0.0	0.0	0.0
Sobic.001G009500	1.863697357920689	0.0	1.7302559447929768
Sobic.001G009600	4.340840220430865	2.650347373581157	6.371068680526262
Sobic.001G009700	0.0	0.17089174339491228	0.0
Sobic.001G009800	6.28243618114057	3.4368714863863588	5.457861557235367
Sobic.001G009900	0.27471920899639785	3.1030479176602523	0.0
Sobic.001G010000	0.04749059323684144	0.43233569650250603	0.20161556680237766
Sobic.001G010100	1.9162382773475872	1.6482044124116828	1.9799938312607985
Sobic.001G010200	0.05124897725531917	0.0	0.0
Sobic.001G010300	2.8617267455451842	2.543384878050412	2.659705952792163
Sobic.001G010400	1.0322686146119593	2.197177430350372	0.8769732277379916
Sobic.001G010500	0.0	0.4887381888538576	0.0
Sobic.001G010600	7.280876722090896	5.427431983113257	6.088385055288883
Sobic.001G010700	7.482513726422916	6.0104747242145296	6.340723661622091
Sobic.001G010800	2.6705551743412674	1.4622036117121064	1.2041704738118324
Sobic.001G010900	2.1508484272645245	1.4771229388173812	1.7165940656528482
Sobic.001G011000	3.7129211553722468	1.2927772555496655	2.0398447196878906
Sobic.001G011100	0.0	0.0	0.0
Sobic.001G011200	6.718778445541194	2.465736203394112	3.9317917230068993
Sobic.001G011300	1.8629328865995156	0.20537719794352882	0.9891676156182254
Sobic.001G011400	2.2729644551522235	0.4007302541343157	1.9919482679119613
Sobic.001G011600	5.290148295004631	4.069525793726539	4.81634316388112
Sobic.001G011700	6.541866369286258	5.591088973993007	6.04583963701859
Sobic.001G011800	0.0	0.0	0.0
Sobic.001G012000	0.5189550821866122	0.37999741963559075	1.4230573841806546
Sobic.001G012100	2.557695094268929	3.2771468142561564	2.4847600951577085
Sobic.001G012200	0.2949746166009136	0.0	0.0
Sobic.001G012300	1.8052214909267275	0.0	0.0
Sobic.001G012400	0.8935604823103325	0.0	0.0
Sobic.001G012500	8.912149939576624	4.78538492068422	2.951563474344542
Sobic.001G012600	0.7521158090461705	0.0	0.0
Sobic.001G012700	0.4093488518990906	0.39112312949054817	0.6794494544343554
Sobic.001G012800	0.7642942172909677	2.1553587275966466	0.0
Sobic.001G012900	2.558822967592385	0.7838030937547475	1.493166989292988
Sobic.001G013000	4.487673050895545	5.781475820199348	2.8866867973358126
Sobic.001G013100	1.1442667843732093	0.571477160749589	1.1710746899764035
Sobic.001G013200	3.581684084896372	1.6795170174330958	2.2095302020821572
Sobic.001G013300	2.518883729433966	0.0	2.1919240709629686
Sobic.001G013400	3.1276065387458076	2.391055639428767	2.8062174160724807
Sobic.001G013500	6.216436251233957	5.693989571568665	5.241310398958347
Sobic.001G013600	0.7198860937546916	0.3915585576683205	0.29050878277862935
Sobic.001G013701	0.0	0.0	0.0
Sobic.001G013800	0.0	0.09840225300234876	0.10534019951150292
Sobic.001G013900	1.8986136724375338	0.34342178774563575	1.6744310186071316
Sobic.001G014000	0.22380172722918418	0.0	0.0
Sobic.001G014100	3.0879141633475955	2.2912756500510687	3.6281795431226063
Sobic.001G014200	5.948650703100721	6.912216173816866	6.6002650424560745
Sobic.001G014300	3.155323306858979	1.111438417615046	2.702389601709272
Sobic.001G014400	0.0	0.0	0.0
Sobic.001G014500	1.9734478123457206	0.16330384940680648	2.2417568968160113
Sobic.001G014600	0.0	0.0	0.0
Sobic.001G014700	0.6321754514145905	0.5166342566885732	0.20668383902759654
Sobic.001G014800	4.643127373779422	2.758590985550322	4.502176110233617
Sobic.001G014900	4.375942969915224	3.498796875691877	4.716913185674371
Sobic.001G015000	0.0	0.17590001523017973	0.0
Sobic.001G015100	0.8232767267519763	4.812486231990411	0.7567423088456038
Sobic.001G015200	4.901565965903661	4.922546653342492	6.188176741227334
Sobic.001G015300	0.0	0.0	0.0
Sobic.001G015400	3.57487780770352	0.7356312773952733	2.5038205806959417
Sobic.001G015500	2.0938864615006616	2.0496589511241963	1.5742690170383944
Sobic.001G015600	0.0	0.8461460876801766	0.0
Sobic.001G015700	0.0	0.0	0.0
Sobic.001G015800	4.507497645524742	4.490433081154099	4.484070956383618
Sobic.001G016000	2.7629761919339533	3.6771276986785395	2.0849228200768875
Sobic.001G016050	0.840837527462015	1.2336427011069147	1.6299633713563657
Sobic.001G016100	0.9206800679498146	0.0	1.107348421082101
Sobic.001G016200	5.624832766308318	5.251629549485825	5.576193306112599
Sobic.001G016201	5.756473441372881	5.598583330097569	5.9932836560979785
Sobic.001G016300	0.9919679238158494	1.1913468581696398	1.738024024648188
Sobic.001G016350	0.0	0.0	0.0
Sobic.001G016400	6.27694702367196	3.082822065790975	4.147118999476858
Sobic.001G016500	6.117352930749046	2.111980221090645	4.656361131639396
Sobic.001G016600	1.3676877635098905	0.33633277072760875	1.511683337171519
Sobic.001G016700	3.7906695071880274	3.2280641567024593	3.7786913784097784
Sobic.001G016800	0.3346059601760789	0.0	0.13420847968542898
Sobic.001G016900	4.74289361431944	4.367328718621409	4.283433618155039
Sobic.001G017000	0.6540523992623756	0.9247207284305349	1.0872331873360237
Sobic.001G017100	3.2170980859770726	3.343969500881933	1.2812931595291563
Sobic.001G017200	5.5988561465409505	3.2676237794239174	4.14330191132343
Sobic.001G017300	3.8044875146473607	3.499438450289172	4.592036557764148
Sobic.001G017400	0.27640460964808145	0.0	0.16131126863577758
Sobic.001G017500	0.0	0.0	0.0
Sobic.001G017600	1.4237005769975246	0.7257363385269446	0.43378311520483465
Sobic.001G017700	3.7038485729698443	0.7101873265688463	1.6396051879917752
Sobic.001G017800	2.8136489257054613	3.141269831086961	2.1416255574558702
Sobic.001G017900	2.1481843588535914	1.2394249327604225	1.695778796743239
Sobic.001G018000	3.875519718998366	5.139163883801192	4.247249349139943
Sobic.001G018100	5.020640857609287	3.737971891585925	4.268645148860324
Sobic.001G018200	3.984129397445549	2.9364703471318085	3.303538320403529
Sobic.001G018300	0.0	0.0	0.0
Sobic.001G018350	0.0	0.0	0.0
Sobic.001G018400	0.0	0.0	0.0
Sobic.001G018500	2.5794389035158156	0.8010484001735676	2.3736148733501476
Sobic.001G018550	0.12480130875551848	1.2146186764600289	0.4905297003278246
Sobic.001G018600	0.0	0.0	0.0
Sobic.001G018700	0.0	0.0	0.0
Sobic.001G018800	6.461090977353482	3.89572537086775	4.990604994654314
Sobic.001G018900	7.32085738683878	4.190212586844988	4.9328487748688135
Sobic.001G019000	0.0	0.0	0.0
Sobic.001G019100	0.0	0.0	0.0
Sobic.001G019200	0.774892897076148	0.0	0.9540455869366196
Sobic.001G019300	0.9026870353475063	0.06734111573835802	1.2223189641743493
Sobic.001G019400	1.1897393987503257	2.846661329556045	1.8462082490525624
Sobic.001G019500	0.0	0.0	0.0
Sobic.001G019601	0.10807781048749207	0.0	0.0
Sobic.001G019700	0.0	0.09700802410432187	0.10385116265285135
Sobic.001G019800	3.2796638958140916	2.2037734366755664	2.4925744522219753
Sobic.001G019900	6.138116238324323	7.1651020817162285	4.242125773364968
Sobic.001G020000	4.855382524455118	3.279936008562994	4.150255409092053
Sobic.001G020100	6.049549156659762	4.070549407046919	8.138198869584043
Sobic.001G020200	0.0	0.0	0.0
Sobic.001G020350	0.047825686657464755	0.0	0.0
Sobic.001G020500	0.03919676915178227	0.0	0.0
Sobic.001G020600	4.718587443567351	2.0648176386055628	6.086489748036735
Sobic.001G020700	0.3402296431346991	0.0	0.0
Sobic.001G020800	0.0	0.0	0.0
Sobic.001G020900	0.0	0.0	0.0
Sobic.001G021000	5.782390746658112	4.252531061262279	7.244232630938556
Sobic.001G021100	0.16860792838167504	0.0	0.0
Sobic.001G021200	0.07662781092740381	0.0	0.16638180247245643
Sobic.001G021300	6.3405927068095576	6.723039709483794	5.162786240842846
Sobic.001G021400	6.290435401851594	6.792149313844318	5.119429497503971
Sobic.001G021500	4.450713669270818	5.269999530705166	5.223225422558289
Sobic.001G021601	0.0	0.0	0.0
Sobic.001G021700	1.2140187549746417	0.36940433522547805	0.39303752048926266
Sobic.001G021800	0.9206326897250137	0.34070888223192175	0.06714639125234848
Sobic.001G021900	0.0	0.0	0.0
Sobic.001G022000	0.0	0.0	0.0
Sobic.001G022100	4.375418127196508	3.1641383416632785	3.413764539728097
Sobic.001G022200	0.0	0.0	0.0
Sobic.001G022300	2.034547489402457	0.9853947960228414	1.0366760848697494
Sobic.001G022400	0.503994371918494	0.0	0.14288371744357806
Sobic.001G022500	5.026183808361547	3.8962258021979306	4.610121244694346
Sobic.001G022600	7.08072947231552	6.752622475000929	4.089166769893225
Sobic.001G022700	0.0	0.0	0.0
Sobic.001G022800	6.804237962961053	5.824844511186786	5.881526735780795
Sobic.001G022900	5.246204403014863	2.877612835487472	4.728309325609749
Sobic.001G023000	3.9788652587175193	2.9648271211361523	2.878798290045041
Sobic.001G023100	4.633047894404227	3.4416357663854034	3.7608584533027773
Sobic.001G023200	2.5651470716980054	1.797356730692748	2.1518775374890664
Sobic.001G023300	1.1191610125898186	0.0	1.2603102092827974
Sobic.001G023400	2.237192516649223	1.4803321299598682	2.3933255370353854
Sobic.001G023500	0.420057186506117	0.0	1.1393956739223126
Sobic.001G023600	3.724035902250621	2.2015238106095882	2.248676107198048
Sobic.001G023700	0.28284490030935167	0.0	0.0
Sobic.001G023800	1.4211930743497845	0.3385259826442598	1.4344544404459982
Sobic.001G023900	0.0	0.0	0.3542252530156379
Sobic.001G024000	3.497799283256555	0.4150560240855828	1.5979345380311127
Sobic.001G024100	0.0	0.0	0.0
Sobic.001G024200	2.926251653384497	2.1915184376736434	2.676947212301431
Sobic.001G024250	0.0	0.0	0.0
Sobic.001G024300	0.0	0.0	0.0
Sobic.001G024400	0.0	0.6598174342272446	0.3206717907373696
Sobic.001G024500	2.278118063473972	1.2849326515478419	0.434697134416722
Sobic.001G024700	0.0	0.0	0.0
Sobic.001G024800	0.0	0.0	0.0
Sobic.001G024900	0.0	0.0	0.0
Sobic.001G025000	3.637969884546415	1.9531053527214526	3.351137035541656
Sobic.001G025101	0.0	1.7262275565026934	0.0
Sobic.001G025201	0.0	0.0	0.0
Sobic.001G025300	2.1527322368776405	1.4527541611151853	0.7927820092117833
Sobic.001G025400	6.566615385360327	5.397092800197744	3.5167805522238296
Sobic.001G025500	5.623489952702849	3.728754610469088	3.661417526973984
Sobic.001G025600	4.865647269106552	2.0336285341210925	4.050081557514802
Sobic.001G025700	1.728205014372576	0.8112569676996361	1.969276321460883
Sobic.001G025800	1.9398628229472614	0.0	2.334900319193617
Sobic.001G025900	0.7477644010484416	0.8625431892378741	0.8163865216057853
Sobic.001G026000	4.811720913401576	4.359565284785416	4.045959487714434
Sobic.001G026100	0.0	0.0	0.0
Sobic.001G026200	4.872578498401608	2.994535199244484	4.574346248271213
Sobic.001G026300	0.0	0.0	0.0
Sobic.001G026400	0.5155419996325747	0.0	0.4865114615289238
Sobic.001G026500	5.495621991746131	4.569014171293443	5.827157845367888
Sobic.001G026600	0.0	0.0	0.0
Sobic.001G026700	0.0	0.0	0.0
Sobic.001G026800	1.0208622041598256	0.18732107538018858	0.9204506515044582
Sobic.001G026900	5.857245503832522	6.131904025235789	5.1185500651161995
Sobic.001G026950	0.0	0.9366855168071534	0.0
Sobic.001G027000	0.0	0.0	0.0
Sobic.001G027100	3.311246067918749	1.2462583980918758	1.7362115113776326
Sobic.001G027200	0.6905759006287899	5.001105575279006	0.35066409694146305
Sobic.001G027300	3.354646647812339	7.176622743144877	2.848913391383293
Sobic.001G027400	0.8205465537025954	0.0	0.6528095055145737
Sobic.001G027500	1.8052214909267275	2.0139966478019575	0.5517708513764459
Sobic.001G027600	6.643084147667012	5.2723674107459395	6.055981818244665
Sobic.001G027700	0.0	0.0	0.0
Sobic.001G027800	0.0	0.0	0.0
Sobic.001G027900	0.0	0.0	0.0
Sobic.001G028000	0.0	0.0	0.0
Sobic.001G028100	3.788095178255367	3.1793008324897967	3.0847005112387014
Sobic.001G028200	0.2936792694779475	0.25442570818983096	0.18646804529601482
Sobic.001G028301	0.0	0.0	0.0
Sobic.001G028400	3.171065507396472	3.1934648823879117	3.5317443488449785
Sobic.001G028500	2.4787884484760205	1.803986933011759	3.1003732409538687
Sobic.001G028600	0.0	0.0	0.0
Sobic.001G028700	4.376323041636004	3.494452488821329	2.213521768094217
Sobic.001G028800	0.17262000822839738	0.0	0.0
Sobic.001G028900	0.29845008187485306	0.565515244533588	0.09581269431345446
Sobic.001G029000	0.5650592380851694	0.0	0.852629330657549
Sobic.001G029100	0.24427785900581422	0.30002260629418764	0.11461795276767424
Sobic.001G029200	6.580537666142044	3.7485089206722053	5.746093743737728
Sobic.001G029300	0.0	0.0	0.0
Sobic.001G029400	3.403117627734977	2.5948654918407374	2.3507985840542505
Sobic.001G029500	0.22579368489529061	1.9105472202765297	0.1055843767697557
Sobic.001G029600	0.0	0.0	0.0
Sobic.001G029700	0.0	0.48146646860587683	0.0
Sobic.001G029800	0.3365744038661676	0.0	0.18380692302639767
Sobic.001G029900	0.0	0.0	0.0
Sobic.001G030000	5.174451981197453	2.9474258572251975	4.6575405000654015
Sobic.001G030100	0.0	0.0	0.0
Sobic.001G030200	2.8025736825609595	1.5346043762877861	1.6521145216788589
Sobic.001G030300	5.551548710486746	1.400798593978403	3.622575831701408
Sobic.001G030400	0.3100191173677893	2.717655997463362	0.10667234967669918
Sobic.001G030500	0.061290034091217804	0.0	0.0
Sobic.001G030600	0.060886264999958195	0.0	0.0
Sobic.001G030800	0.0	0.0	0.0
Sobic.001G030900	0.0	0.0	0.0
Sobic.001G031000	0.0	0.0	0.0
Sobic.001G031100	7.15457954260591	5.7822008110051915	7.210302453836092
Sobic.001G031200	4.39439633582118	1.0008546929807558	3.1308402293173674
Sobic.001G031300	3.623855084916962	1.0653017132089184	2.156671921621844
Sobic.001G031400	0.23467155331563277	0.0	0.260523240658373
Sobic.001G031500	0.9056161564639416	0.24168404269307212	0.2578625576399233
Sobic.001G031600	3.939345047300422	4.8338660029135365	4.017916819798802
Sobic.001G031700	0.04938205591039331	0.6614908637268352	0.0
Sobic.001G031800	0.1024146260811461	0.0	0.0
Sobic.001G031900	3.923986571304539	2.6222248541655366	2.648843721428917
Sobic.001G032000	0.10473648350532677	0.0	0.11685284432269881
Sobic.001G032100	0.19562162185872614	0.0	0.4064439226671633
Sobic.001G032200	3.6173810100782573	3.28296838007055	4.046364629333889
Sobic.001G032300	0.24846648380596154	0.06909454668505395	0.14442463644174128
Sobic.001G032400	0.0	0.0	0.0
Sobic.001G032550	0.7131092710575921	0.0	0.2686343158164433
Sobic.001G032700	1.6943948065915482	0.9515996829011352	2.4621499505473974
Sobic.001G032800	7.233638824635287	11.236953236277628	6.688561806583103
Sobic.001G032850	0.9886607587199197	2.921744606120783	0.0
Sobic.001G032900	0.0	0.0	0.0
Sobic.001G033000	1.7332355243392983	0.3066179027596461	0.3266736668318717
Sobic.001G033100	7.903655464298149	7.103050157647645	7.050351855128517
Sobic.001G033200	4.817016461031468	6.44245244616765	3.884011548237114
Sobic.001G033300	0.11771732701678926	0.0	0.0
Sobic.001G033400	1.728621982443644	2.3174648986472834	1.7112325288977328
Sobic.001G033500	4.476950520587613	4.333336060780805	2.7465241450661897
Sobic.001G033600	0.2619434596759697	0.0	0.0
Sobic.001G033701	0.0	0.0	0.0
Sobic.001G033800	0.0	0.0	0.0
Sobic.001G033900	0.8343866572853631	0.0	0.13420847968542898
Sobic.001G034000	0.3923668663056954	0.17700114426685046	0.18912882741279638
Sobic.001G034050	0.0	0.0	0.0
Sobic.001G034100	1.9258564645035687	5.47373787838134	1.7686365584905868
Sobic.001G034200	0.0	0.0	0.29162804144203697
Sobic.001G034300	0.24785931420955848	0.0	1.263112445409614
Sobic.001G034400	0.0	0.0	0.0
Sobic.001G034500	4.493940770339013	7.091227909255118	3.8612811296373635
Sobic.001G034600	2.5852887638143995	0.8799485003932832	1.2732365038983433
Sobic.001G034700	9.629025156485293	8.565563040343674	8.933749025208636
Sobic.001G034900	0.0	0.0	0.0
Sobic.001G035000	0.0	1.6392686071182805	0.0
Sobic.001G035100	0.0	0.6594004219440486	0.0
Sobic.001G035200	4.927682389232645	2.0532916055160277	3.006785744726217
Sobic.001G035300	0.0	0.0	0.0
Sobic.001G035400	5.4154537361170565	4.429095315327032	3.587613282267089
Sobic.001G035450	0.0	0.0	0.5455311922644781
Sobic.001G035500	3.9523178702282427	5.613421305599855	3.6851040229308376
Sobic.001G035600	1.875990233056151	0.6836103534936071	0.4753788989386475
Sobic.001G035700	0.0	0.0	0.0
Sobic.001G035800	2.6363075894620307	0.7192368112801069	0.0
Sobic.001G035900	2.8084206708615	1.2779860459031955	2.6741771092196647
Sobic.001G036050	3.1512118129047355	2.418208266709538	2.9873135926175403
Sobic.001G036200	0.0	0.0	0.0
Sobic.001G036300	2.4846616344105303	0.7396189934338429	2.3256022220980634
Sobic.001G036400	0.0	0.0	0.0
Sobic.001G036600	0.0	0.0	0.0
Sobic.001G036700	3.9879248884546517	1.6359698701371808	3.7741422967501213
Sobic.001G036800	1.0211351323777866	0.12376752173045445	1.6391242455777313
Sobic.001G036900	5.39149625709485	1.6409851642161448	3.1490149762791946
Sobic.001G037000	1.9581930733564368	2.2352145027222186	1.852605258042963
Sobic.001G037033	0.3793585858242113	0.0	0.29237903413131594
Sobic.001G037066	0.0	0.0	0.0
Sobic.001G037100	3.785213025736544	3.035951281052373	4.395072468613848
Sobic.001G037150	0.0	0.0	0.0
Sobic.001G037200	0.0	0.0	0.0
Sobic.001G037300	0.8343866572853631	0.0	0.0
Sobic.001G037400	0.0	0.0	0.0
Sobic.001G037500	3.2519165022293968	1.6177883963476478	1.9277488696248886
Sobic.001G037550	0.0	0.0	0.0
Sobic.001G037600	0.19443524716761043	0.537958746184502	0.0
Sobic.001G037700	0.0	0.0	0.0
Sobic.001G037800	0.06606985066951725	0.0	0.2750302663570145
Sobic.001G037900	2.1170548665861273	1.0212980014182973	2.6088447140189333
Sobic.001G038000	4.8684929482682895	6.947977768512249	5.082119852175696
Sobic.001G038050	0.0	0.0	0.0
Sobic.001G038100	1.8493256126713613	1.5250559143409004	2.1355883682616303
Sobic.001G038200	0.4837496441295146	1.833892801384986	1.0812598727792735
Sobic.001G038300	0.0	0.0	0.2233991516412735
Sobic.001G038400	0.0	0.0	0.0
Sobic.001G038450	0.0	0.0	0.0
Sobic.001G038500	0.0	0.0	0.0
Sobic.001G038601	0.0	0.0	0.0
Sobic.001G038700	1.7235130389527866	1.4754441537619671	1.676952362646949
Sobic.001G038800	3.3121137473755	3.3606932258917577	3.1342448429490584
Sobic.001G038900	0.2804190574778128	0.41793535612659816	0.0
Sobic.001G039000	0.0	0.0	0.0
Sobic.001G039100	0.24065585533847425	0.4636964910487427	0.2671078389816118
Sobic.001G039200	0.0	0.0	0.0
Sobic.001G039300	3.221068390664824	1.0325542575220328	2.172020784853126
Sobic.001G039400	5.611115323363991	1.9238897646737019	3.9380415061625693
Sobic.001G039500	3.216533604561833	3.3026953751431143	3.7902942386623315
Sobic.001G039600	3.0093285579509503	2.4641820467435607	2.11173395955982
Sobic.001G039700	3.6259477595376333	4.508090004066868	3.8689007484133198
Sobic.001G039750	0.0	0.3267523763947906	0.0
Sobic.001G039800	1.15565552413113	0.0	0.755202646721873
Sobic.001G039900	7.163572846515236	5.692819112543251	7.138835915151764
Sobic.001G040000	3.691447582484518	2.8754627452167867	4.385964410619743
Sobic.001G040100	6.613244621379298	3.8441190320737495	6.532839539681205
Sobic.001G040200	0.2192090617843152	3.296251853764718	1.1934633503448477
Sobic.001G040300	2.47697794859123	0.6088066287935507	0.2482844918928031
Sobic.001G040400	0.0	0.0	0.0
Sobic.001G040500	6.348652744277458	3.0287186818923377	5.335057963269345
Sobic.001G040600	1.631726136518815	0.0	0.9565377765651782
Sobic.001G040701	0.0	0.0	0.0
Sobic.001G040800	8.747680002420523	8.498862206808935	7.8860000483534325
Sobic.001G040900	0.0	0.0	0.0
Sobic.001G041000	3.133381412449522	0.0	0.9298437029117597
Sobic.001G041100	4.6885247740532385	3.9309592581049673	3.151969602881875
Sobic.001G041200	2.3858310827520217	2.4042424961894238	1.0171290872166276
Sobic.001G041300	0.0	0.0	0.0
Sobic.001G041400	1.6348921961327936	1.3619709513350267	1.4250163645258114
Sobic.001G041450	0.0	0.0	0.0
Sobic.001G041500	0.0	0.0	0.0
Sobic.001G041600	0.0	0.0	0.0
Sobic.001G041700	2.609745909823543	2.759483599978279	3.1715719402049176
Sobic.001G041800	5.587362016257052	6.347400860156112	6.65972861325507
Sobic.001G041900	1.989909533520071	0.11470268257941178	1.6467395639476479
Sobic.001G042000	0.3874034849991047	0.8252913155970627	0.18656997660879093
Sobic.001G042100	0.0	0.2360292272860805	0.0
Sobic.001G042200	5.330688778858109	3.561716081848254	3.9034491851615556
Sobic.001G042301	0.0	0.0	0.0
Sobic.001G042400	0.820904724204521	0.3250777242294133	0.23977280127096667
Sobic.001G042500	0.0	0.0	0.0
Sobic.001G042600	0.0	0.0	0.0
Sobic.001G042700	0.03669297914193588	0.34364516695791786	0.23041694462801116
Sobic.001G042800	3.1994832959505324	1.5209134993615443	2.622787356197094
Sobic.001G042901	0.10134239280483166	0.0	0.0
Sobic.001G043000	1.6079877359905637	0.7488579820121183	0.3928102586270941
Sobic.001G043100	3.373935833086995	2.77594223637979	3.7606232935973267
Sobic.001G043200	1.6317908031308166	0.19673645898772	0.6552400037800061
Sobic.001G043300	0.5142557677731584	0.0	0.7531597031389475
Sobic.001G043400	4.345111905307693	1.3295344230815052	3.534199769187541
Sobic.001G043500	0.19998906550633444	0.0	0.0
Sobic.001G043601	2.857422277025181	1.9781259636248374	1.8331872008429104
Sobic.001G043700	0.5207686714968237	0.8434288588784873	0.6860262092407752
Sobic.001G043800	4.632930844322312	3.513168908365249	4.7424077761727155
Sobic.001G043900	4.336643697534948	3.0335918529300514	3.140047618025119
Sobic.001G044000	0.0	0.28687094056638524	0.0
Sobic.001G044100	0.0	0.0	0.12695026839127538
